Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma,Categoria,Stock_Actual,Costo_Unitario_USD,Costo_Atipico,Bodega_Origen,Lead_Time_Dias_Clean,Ultima_Revision,Dias_Desde_Ultima_Revision,Rating_Producto_Prom,Rating_Logistica_Prom,Satisfaccion_NPS_Prom,Ticket_Soporte_Abierto,N_Feedbacks,Ingreso_Bruto,Margen_Utilidad_USD,Margen_Porcentual,Brecha_Entrega_Dias,Ratio_Soporte_Categoria
TRX-15254,PROD-2772,2025-05-14,8.0,495.64,42.67,26.0,Perdido,Bogotá,Físico,False,False,False,Laptops,141.0,616.83,False,Bod-Ext-99,27.5,2025-07-07,208.0,,,,False,0,3965.12,-1012.1900000000004,-0.25527348478734574,-1.5,0.21533203125
TRX-15255,PROD-3396,2025-07-26,1.0,1478.38,95.99,3.0,Perdido,Bucaramanga,Físico,False,False,False,Accesorios,1982.0,1450.0,False,Zona_Franca,5.0,2025-03-18,319.0,,,,False,0,1478.38,-67.60999999999989,-0.04573249096984529,-2.0,0.20368574199806014
TRX-15256,PROD-2978,2025-05-24,7.0,1474.78,52.36,24.0,Perdido,Barranquilla,App,False,False,False,Smartphones,205.0,889.2,False,Norte,5.0,2025-12-15,47.0,,,,False,0,10323.46,4046.6999999999994,0.39199066979481684,19.0,0.20174165457184326
TRX-15257,PROD-3082,2025-10-06,12.0,560.04,23.05,14.0,Perdido,Medellín,Online,False,False,False,Monitores,200.0,147.56,False,Bod-Ext-99,10.0,2025-08-22,162.0,,,,False,0,6720.48,4926.709999999999,0.7330890055472228,4.0,0.20249520153550865
TRX-15258,PROD-1725,2025-10-20,5.0,1746.41,32.91,5.0,Devuelto,Bucaramanga,Online,False,False,False,Monitores,961.0,161.3,False,Zona_Franca,0.0,2025-02-27,338.0,,,,False,0,8732.050000000001,7892.640000000001,0.9038702252048488,5.0,0.20249520153550865
TRX-15259,PROD-3833,2024-11-15,13.0,1379.62,23.2,24.0,Retrasado,Sin Ciudad,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,4.0,73.9,False,1,17935.059999999998,,,,0.20959451741861793
TRX-15260,PROD-3369,2025-12-12,13.0,698.07,6.95,23.0,Sin Información,Bogotá,Físico,False,False,False,Laptops,175.0,1279.89,False,Norte,5.0,2026-01-13,18.0,,,,False,0,9074.91,-7570.610000000001,-0.834235270652822,18.0,0.21533203125
TRX-15261,PROD-1711,2025-08-25,2.0,860.7,30.63,13.0,Perdido,Medellín,WhatsApp,False,False,False,Tablets,491.0,480.09,False,Occidente,10.0,2025-12-31,31.0,3.0,3.0,-42.6,True,1,1721.4,730.5900000000001,0.4244161728825375,3.0,0.20235756385068762
TRX-15262,PROD-3992,2025-10-20,2.0,1456.15,9.41,27.0,En Camino,Cali,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,2912.3,,,,0.20959451741861793
TRX-15263,PROD-1525,2024-10-01,8.0,431.05,19.7,24.0,En Camino,Bogotá,WhatsApp,False,False,False,Smartphones,1058.0,202.95,False,Zona_Franca,3.0,2025-07-30,185.0,,,,False,0,3448.4,1805.1000000000001,0.5234601554344044,21.0,0.20174165457184326
TRX-15264,PROD-1424,2025-01-01,5.0,942.83,39.45,28.0,Sin Información,Medellín,Online,False,False,False,Sin Categoría,1816.0,886.48,False,Occidente,5.0,2025-06-29,216.0,,,,False,0,4714.150000000001,242.30000000000013,0.05139844934929947,23.0,0.20517737296260785
TRX-15265,PROD-2586,2025-11-04,14.0,1310.58,6.97,17.0,Devuelto,Bucaramanga,Físico,False,False,False,Laptops,1496.0,237.15,False,Norte,3.0,2025-05-04,272.0,,,,False,0,18348.12,15021.049999999997,0.8186697056701177,14.0,0.21533203125
TRX-15266,PROD-3693,2025-07-14,12.0,1083.6,76.53,6.0,En Camino,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,2.0,3.0,-61.3,True,1,13003.199999999999,,,,0.20959451741861793
TRX-15267,PROD-3459,2025-04-13,11.0,1220.57,80.58,29.0,En Camino,Bogotá,Online,False,False,False,Tablets,1446.0,1185.58,False,Norte,5.0,2025-05-26,250.0,,,,False,0,13426.269999999999,304.3100000000001,0.022665267419767376,24.0,0.20235756385068762
TRX-15268,PROD-3482,2025-10-19,3.0,1096.96,52.36,29.0,En Camino,Sin Ciudad,WhatsApp,False,False,False,Monitores,1340.0,1480.53,False,Norte,3.0,2026-01-29,2.0,3.0,5.0,57.5,False,1,3290.88,-1203.0699999999997,-0.36557698852586534,26.0,0.20249520153550865
TRX-15269,PROD-2318,2025-02-22,1.0,406.46,44.08,27.0,Devuelto,Bucaramanga,Online,False,False,False,Tablets,1660.0,543.01,False,Bod-Ext-99,27.5,2024-08-20,529.0,4.666666666666667,1.0,38.333333333333336,True,3,406.46,-180.63,-0.44439797274024506,-0.5,0.20235756385068762
TRX-15270,PROD-3064,2025-01-10,11.0,826.31,98.54,13.0,Retrasado,Cali,App,False,False,False,Smartphones,1406.0,1045.68,False,Zona_Franca,10.0,2024-10-21,467.0,,,,False,0,9089.41,-2511.6100000000015,-0.27632266560755886,3.0,0.20174165457184326
TRX-15271,PROD-2575,2025-08-10,7.0,1068.65,69.5,29.0,Devuelto,Cali,App,False,False,False,Smartphones,1058.0,345.79,False,Zona_Franca,0.0,2025-06-05,240.0,,,,False,0,7480.550000000001,4990.52,0.66713276430209,29.0,0.20174165457184326
TRX-15272,PROD-2714,2025-06-15,11.0,1562.32,75.65,12.0,Entregado,Medellín,App,False,False,False,Laptops,1788.0,1307.24,False,Norte,5.0,2024-12-03,424.0,1.5,3.0,-0.19999999999999574,False,2,17185.52,2730.229999999999,0.15886804705356597,7.0,0.21533203125
TRX-15273,PROD-3494,2025-09-30,12.0,1311.27,23.27,3.0,Entregado,Bucaramanga,Online,False,False,False,Monitores,1294.0,512.29,False,Occidente,27.5,2024-09-17,501.0,,,,False,0,15735.24,9564.49,0.6078388381746958,-24.5,0.20249520153550865
TRX-15274,PROD-3836,2025-02-21,3.0,858.92,84.56,16.0,En Camino,Sin Ciudad,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,2.0,3.0,-55.1,True,1,2576.7599999999998,,,,0.20959451741861793
TRX-15275,PROD-2016,2026-01-31,7.0,1949.06,94.78,5.0,En Camino,Medellín,App,False,False,False,Tablets,235.0,156.38,False,Bod-Ext-99,3.0,2024-12-29,398.0,,,,False,0,13643.42,12453.979999999998,0.9128195129960082,2.0,0.20235756385068762
TRX-15276,PROD-2120,2025-12-30,12.0,224.51,27.45,2.0,Retrasado,Barranquilla,Físico,False,False,False,Tablets,132.0,839.71,False,Zona_Franca,0.0,2024-06-06,604.0,,,,False,0,2694.12,-7409.85,-2.7503786022894308,2.0,0.20235756385068762
TRX-15277,PROD-2629,2024-12-14,2.0,421.54,70.21,11.0,Sin Información,Bucaramanga,WhatsApp,False,False,False,Laptops,893.0,787.99,False,Occidente,27.5,2025-02-23,342.0,,,,False,0,843.08,-803.11,-0.9525905014945201,-16.5,0.21533203125
TRX-15278,PROD-2404,2025-12-09,4.0,689.21,75.96,4.0,En Camino,Medellín,App,False,False,False,Tablets,1003.0,222.86,False,Sur,0.0,2025-08-21,163.0,4.0,3.0,-95.3,False,1,2756.84,1789.44,0.6490909882329043,4.0,0.20235756385068762
TRX-15279,PROD-2204,2025-11-11,2.0,464.86,33.99,22.0,Entregado,Medellín,Físico,False,False,False,Monitores,628.0,1050.57,False,Zona_Franca,10.0,2024-06-30,580.0,,,,False,0,929.72,-1205.4099999999999,-1.2965301381060963,12.0,0.20249520153550865
TRX-15280,PROD-2854,2025-10-22,4.0,1254.63,52.36,1.0,En Camino,Medellín,Físico,False,False,False,Sin Categoría,727.0,727.53,False,Occidente,10.0,2024-05-19,622.0,,,,False,0,5018.52,2056.0400000000004,0.4096905063644262,-9.0,0.20517737296260785
TRX-15281,PROD-1546,2025-02-03,5.0,88.71,50.13,13.0,Retrasado,Bucaramanga,Físico,False,False,False,Monitores,573.0,856.87,False,Norte,27.5,2024-09-23,495.0,1.0,5.0,5.8,True,1,443.54999999999995,-3890.93,-8.772246646375832,-14.5,0.20249520153550865
TRX-15282,PROD-1565,2025-08-14,14.0,363.1,14.27,18.0,Entregado,Bogotá,Online,False,False,False,Tablets,805.0,597.87,False,Zona_Franca,5.0,2026-01-08,23.0,2.0,1.0,15.2,True,1,5083.400000000001,-3301.0499999999997,-0.6493783688082778,13.0,0.20235756385068762
TRX-15283,PROD-2690,2025-03-01,8.0,593.76,21.44,16.0,En Camino,Bucaramanga,Físico,False,False,False,Laptops,967.0,1201.32,False,Norte,5.0,2024-11-06,451.0,2.0,4.0,-63.3,True,1,4750.08,-4881.919999999999,-1.027755322015629,11.0,0.21533203125
TRX-15284,PROD-3467,2024-10-31,2.0,1369.86,10.85,2.0,Retrasado,Bogotá,WhatsApp,False,False,False,Laptops,1706.0,122.97,False,Occidente,27.5,2025-03-30,307.0,,,,False,0,2739.72,2482.93,0.9062714437971764,-25.5,0.21533203125
TRX-15285,PROD-3867,2025-03-17,10.0,1752.97,58.22,9.0,Retrasado,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,17529.7,,,,0.20959451741861793
TRX-15286,PROD-3098,2024-10-05,3.0,1599.0,64.4,27.0,Entregado,Bucaramanga,Online,False,False,False,Laptops,848.0,205.8,False,Norte,5.0,2025-01-17,379.0,4.0,2.0,38.4,True,2,4797.0,4115.200000000001,0.857869501771941,22.0,0.21533203125
TRX-15287,PROD-2224,2025-08-03,10.0,372.34,92.03,12.0,Entregado,Cali,Físico,False,False,False,Laptops,1850.0,842.68,False,Norte,27.5,2024-11-11,446.0,,,,False,0,3723.3999999999996,-4795.429999999999,-1.28791695761938,-15.5,0.21533203125
TRX-15288,PROD-3873,2024-11-28,12.0,1135.16,56.51,5.0,Sin Información,Cali,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,5.0,15.6,False,1,13621.920000000002,,,,0.20959451741861793
TRX-15289,PROD-3243,2025-12-06,13.0,69.75,29.76,5.0,Entregado,Bogotá,Online,False,False,False,Tablets,850.0,941.02,False,Norte,27.5,2024-03-18,684.0,4.0,5.0,55.5,False,1,906.75,-11356.27,-12.524146677695065,-22.5,0.20235756385068762
TRX-15290,PROD-2285,2025-05-28,5.0,627.97,10.65,22.0,Retrasado,Bucaramanga,Físico,False,False,False,Laptops,1090.0,738.9,False,Zona_Franca,10.0,2024-04-09,662.0,,,,False,0,3139.8500000000004,-565.2999999999997,-0.18004044779209188,12.0,0.21533203125
TRX-15291,PROD-3915,2024-11-02,11.0,1613.91,89.07,13.0,Entregado,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,17753.010000000002,,,,0.20959451741861793
TRX-15292,PROD-3267,2025-03-25,12.0,918.76,52.36,16.0,Entregado,Bogotá,Físico,False,False,False,Sin Categoría,355.0,1195.62,False,Bod-Ext-99,5.0,2024-07-17,563.0,3.0,3.0,-47.7,True,2,11025.119999999999,-3374.679999999999,-0.3060900924434382,11.0,0.20517737296260785
TRX-15293,PROD-3591,2024-10-27,12.0,308.38,50.49,26.0,Retrasado,Medellín,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,3700.56,,,,0.20959451741861793
TRX-15294,PROD-1890,2025-11-18,9.0,882.72,75.05,19.0,Sin Información,Medellín,App,False,False,False,Smartphones,1599.0,503.27,False,Zona_Franca,3.0,2024-08-25,524.0,,,,False,0,7944.4800000000005,3340.0,0.42041769882987934,16.0,0.20174165457184326
TRX-15295,PROD-1822,2025-08-25,10.0,404.09,6.39,9.0,Retrasado,Medellín,WhatsApp,False,False,False,Laptops,374.0,84.72,False,Occidente,0.0,2025-08-04,180.0,4.0,3.0,-18.4,True,1,4040.8999999999996,3187.31,0.7887624044148581,9.0,0.21533203125
TRX-15296,PROD-1858,2025-12-17,11.0,792.45,51.37,16.0,Entregado,Medellín,Físico,False,False,False,Tablets,833.0,460.76,False,Zona_Franca,3.0,2025-08-10,174.0,,,,False,0,8716.95,3597.2200000000007,0.4126695690579848,13.0,0.20235756385068762
TRX-15297,PROD-3556,2025-07-09,5.0,980.79,35.94,19.0,Entregado,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,4903.95,,,,0.20959451741861793
TRX-15298,PROD-3926,2024-12-07,14.0,705.62,7.88,4.0,Entregado,Cali,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,2.5,3.5,-19.8,True,2,9878.68,,,,0.20959451741861793
TRX-15299,PROD-2190,2026-01-07,9.0,1874.57,78.69,28.0,Sin Información,Barranquilla,Físico,False,False,False,Smartphones,1971.0,982.05,False,Bod-Ext-99,5.0,2025-06-15,230.0,,,,False,0,16871.13,7953.990000000001,0.4714556760572647,23.0,0.20174165457184326
TRX-15300,PROD-3812,2024-12-01,7.0,1129.44,53.73,15.0,Retrasado,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,7906.08,,,,0.20959451741861793
TRX-15301,PROD-2414,2025-05-14,4.0,1687.36,36.65,9.0,Perdido,Bucaramanga,Online,False,False,False,Tablets,1414.0,107.89,False,Norte,27.5,2025-01-21,375.0,,,,False,0,6749.44,6281.23,0.9306298003982553,-18.5,0.20235756385068762
TRX-15302,PROD-3754,2024-10-03,10.0,1523.85,81.55,16.0,Devuelto,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,5.0,-59.5,False,1,15238.5,,,,0.20959451741861793
TRX-15303,PROD-1543,2025-09-25,5.0,1325.72,47.46,26.0,En Camino,Bogotá,Físico,False,False,False,Tablets,1681.0,725.96,False,Sur,27.5,2025-06-18,227.0,1.0,5.0,-88.3,True,1,6628.6,2951.34,0.44524333946836436,-1.5,0.20235756385068762
TRX-15304,PROD-3909,2025-07-02,9.0,998.81,52.36,24.0,Devuelto,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,1.0,44.8,True,1,8989.289999999999,,,,0.20959451741861793
TRX-15305,PROD-3662,2025-07-23,4.0,14.33,5.33,6.0,Sin Información,Bucaramanga,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,57.32,,,,0.20959451741861793
TRX-15306,PROD-1728,2024-10-16,5.0,1230.8,94.72,8.0,Retrasado,Bucaramanga,WhatsApp,False,False,False,Monitores,920.0,980.64,False,Norte,3.0,2025-11-14,78.0,,,,False,0,6154.0,1156.0799999999997,0.1878583035424114,5.0,0.20249520153550865
TRX-15307,PROD-3063,2025-06-23,5.0,718.36,29.29,1.0,Perdido,Medellín,App,False,False,False,Sin Categoría,154.0,1479.12,False,Bod-Ext-99,5.0,2025-09-04,149.0,,,,False,0,3591.8,-3833.0899999999992,-1.0671780165933513,-4.0,0.20517737296260785
TRX-15308,PROD-3222,2024-10-19,4.0,244.35,83.9,14.0,Sin Información,Bogotá,WhatsApp,False,False,False,Laptops,63.0,1178.08,False,Occidente,3.0,2024-12-29,398.0,,,,False,0,977.4,-3818.8199999999997,-3.907120933087784,11.0,0.21533203125
TRX-15309,PROD-3843,2024-11-15,4.0,894.81,82.56,4.0,Retrasado,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,2.0,14.0,True,1,3579.24,,,,0.20959451741861793
TRX-15310,PROD-3608,2024-11-16,11.0,1473.75,20.43,10.0,Entregado,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,16211.25,,,,0.20959451741861793
TRX-15311,PROD-2320,2025-10-03,5.0,1923.74,50.03,27.0,Sin Información,Bogotá,WhatsApp,False,False,False,Sin Categoría,852.0,177.79,False,Bod-Ext-99,0.0,2024-12-26,401.0,1.0,1.0,-47.9,False,1,9618.7,8679.72,0.902379739465832,27.0,0.20517737296260785
TRX-15312,PROD-3909,2025-05-13,12.0,754.47,8.82,16.0,En Camino,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,4.0,-77.1,True,1,9053.64,,,,0.20959451741861793
TRX-15313,PROD-1472,2025-06-26,6.0,1090.02,38.68,4.0,Devuelto,Cali,Online,False,False,False,Smartphones,77.0,1284.17,False,Sur,0.0,2025-07-13,202.0,,,,False,0,6540.12,-1203.5800000000006,-0.18403026244166784,4.0,0.20174165457184326
TRX-15314,PROD-2442,2025-12-09,7.0,1703.98,74.44,2.0,Retrasado,Bogotá,WhatsApp,False,False,False,Accesorios,1960.0,412.13,False,Sur,5.0,2025-03-11,326.0,3.0,3.0,-59.3,False,1,11927.86,8968.509999999998,0.7518959813411624,-3.0,0.20368574199806014
TRX-15315,PROD-3303,2025-09-28,6.0,674.66,27.52,2.0,Perdido,Bogotá,App,False,False,False,Monitores,901.0,1015.62,False,Norte,5.0,2025-11-21,71.0,,,,False,0,4047.96,-2073.28,-0.5121789741005346,-3.0,0.20249520153550865
TRX-15316,PROD-2967,2025-11-14,1.0,293.09,52.36,13.0,Entregado,Bogotá,WhatsApp,False,False,False,Sin Categoría,1161.0,348.53,False,Norte,0.0,2024-06-27,583.0,,,,False,0,293.09,-107.8,-0.3678051110580368,13.0,0.20517737296260785
TRX-15317,PROD-3387,2025-01-20,2.0,570.94,16.13,11.0,Perdido,Cali,WhatsApp,False,False,False,Sin Categoría,1184.0,294.85,False,Zona_Franca,10.0,2025-02-23,342.0,1.0,2.0,-73.6,True,1,1141.88,536.0500000000001,0.46944512558237295,1.0,0.20517737296260785
TRX-15318,PROD-3337,2025-05-05,7.0,1799.25,53.18,10.0,En Camino,Cali,WhatsApp,False,False,False,Tablets,309.0,1291.42,False,Sur,10.0,2024-12-17,410.0,1.0,3.0,57.6,False,1,12594.75,3501.6299999999997,0.2780229857678794,0.0,0.20235756385068762
TRX-15319,PROD-3732,2024-11-19,14.0,327.19,56.01,25.0,Perdido,Bucaramanga,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,4580.66,,,,0.20959451741861793
TRX-15320,PROD-3908,2025-06-04,3.0,665.15,69.2,6.0,Perdido,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,1995.4499999999998,,,,0.20959451741861793
TRX-15321,PROD-2709,2025-03-17,12.0,934.63,77.12,7.0,Entregado,Medellín,App,False,False,False,Laptops,161.0,1091.12,False,Sur,3.0,2025-06-28,217.0,,,,False,0,11215.56,-1954.9999999999986,-0.17431140308642623,4.0,0.21533203125
TRX-15322,PROD-3761,2024-11-15,10.0,1695.76,71.1,27.0,Perdido,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,1.0,-41.7,True,1,16957.6,,,,0.20959451741861793
TRX-15323,PROD-3186,2025-02-15,11.0,1876.05,85.31,27.0,Entregado,Cali,Físico,False,False,False,Monitores,354.0,393.24,False,Norte,0.0,2024-05-08,633.0,,,,False,0,20636.55,16225.6,0.7862554545212257,27.0,0.20249520153550865
TRX-15324,PROD-2171,2025-06-08,13.0,857.36,26.18,15.0,En Camino,Medellín,Online,False,False,False,Smartphones,1885.0,261.73,False,Norte,3.0,2025-06-23,222.0,,,,False,0,11145.68,7717.009999999999,0.6923767773702456,12.0,0.20174165457184326
TRX-15325,PROD-2730,2025-02-21,2.0,1864.59,59.13,20.0,Retrasado,Barranquilla,App,False,False,False,Laptops,995.0,610.12,False,Zona_Franca,3.0,2024-10-26,462.0,,,,False,0,3729.18,2449.8099999999995,0.6569299417030017,17.0,0.21533203125
TRX-15326,PROD-1052,2025-10-12,6.0,331.3,39.21,19.0,Entregado,Cali,Físico,False,False,False,Smartphones,377.0,1139.21,False,Occidente,0.0,2025-07-14,201.0,,,,False,0,1987.8000000000002,-4886.670000000001,-2.458330817989738,19.0,0.20174165457184326
TRX-15327,PROD-3141,2025-06-11,11.0,322.14,96.4,3.0,Sin Información,Barranquilla,Online,False,False,False,Tablets,169.0,974.09,False,Sur,3.0,2024-09-03,515.0,,,,False,0,3543.54,-7267.85,-2.051013957793619,0.0,0.20235756385068762
TRX-15328,PROD-1436,2024-10-11,4.0,1899.01,52.36,21.0,Sin Información,Bogotá,Físico,False,False,False,Sin Categoría,193.0,811.93,False,Bod-Ext-99,3.0,2024-07-02,578.0,2.0,1.0,43.15,True,2,7596.04,4295.96,0.5655525773955904,18.0,0.20517737296260785
TRX-15329,PROD-1103,2025-08-30,12.0,1024.26,46.83,27.0,Retrasado,Bogotá,Online,False,False,False,Accesorios,302.0,222.13,False,Norte,5.0,2024-03-13,689.0,1.0,2.0,-53.8,False,1,12291.119999999999,9578.73,0.7793211684533224,22.0,0.20368574199806014
TRX-15330,PROD-2560,2025-09-28,11.0,379.96,96.17,14.0,Devuelto,Bogotá,Físico,False,False,False,Smartphones,410.0,894.0,False,Norte,0.0,2025-01-21,375.0,,,,False,0,4179.5599999999995,-5750.61,-1.3758888495439712,14.0,0.20174165457184326
TRX-15331,PROD-1595,2025-03-12,5.0,981.1,78.06,22.0,Perdido,Bogotá,Físico,False,False,False,Accesorios,1590.0,285.86,False,Zona_Franca,10.0,2025-08-07,177.0,4.0,2.0,42.8,False,1,4905.5,3398.14,0.6927204158597492,12.0,0.20368574199806014
TRX-15332,PROD-1217,2025-10-06,6.0,1568.59,73.25,2.0,Retrasado,Bogotá,Físico,False,False,False,Monitores,35.0,1376.84,False,Occidente,3.0,2025-10-10,113.0,,,,False,0,9411.539999999999,1077.25,0.11446054524551774,-1.0,0.20249520153550865
TRX-15333,PROD-3745,2025-10-19,3.0,1655.57,51.7,23.0,Perdido,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,4.0,-45.6,False,1,4966.71,,,,0.20959451741861793
TRX-15334,PROD-1231,2025-04-07,1.0,1729.3,47.12,16.0,Entregado,Medellín,WhatsApp,False,False,False,Accesorios,1627.0,1106.14,False,Norte,5.0,2024-07-16,564.0,,,,False,0,1729.3,576.0399999999998,0.3331058809923089,11.0,0.20368574199806014
TRX-15335,PROD-1818,2025-12-02,3.0,1143.45,55.02,23.0,Perdido,Medellín,Físico,False,False,False,Accesorios,1830.0,59.37,False,Zona_Franca,10.0,2024-10-13,475.0,,,,False,0,3430.3500000000004,3197.2200000000007,0.9320390047662777,13.0,0.20368574199806014
TRX-15336,PROD-2093,2024-12-04,3.0,1735.22,32.9,17.0,En Camino,Sin Ciudad,App,False,False,False,Smartphones,1825.0,399.69,False,Norte,27.5,2024-10-14,474.0,,,,False,0,5205.66,3973.69,0.7633402873026668,-10.5,0.20174165457184326
TRX-15337,PROD-1659,2025-07-22,6.0,1024.96,90.93,15.0,Sin Información,Medellín,WhatsApp,False,False,False,Tablets,1849.0,902.6,False,Sur,27.5,2026-01-16,15.0,2.0,1.0,73.4,True,1,6149.76,643.23,0.10459432563221979,-12.5,0.20235756385068762
TRX-15338,PROD-2173,2024-12-16,4.0,1218.05,80.46,29.0,Retrasado,Bucaramanga,App,False,False,False,Smartphones,217.0,1380.59,False,Zona_Franca,10.0,2025-05-31,245.0,,,,False,0,4872.2,-730.6199999999999,-0.14995689832108697,19.0,0.20174165457184326
TRX-15339,PROD-3799,2025-07-03,7.0,1519.85,81.13,13.0,Perdido,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,10638.949999999999,,,,0.20959451741861793
TRX-15340,PROD-2026,2025-07-21,13.0,856.62,52.36,29.0,Retrasado,Medellín,WhatsApp,False,False,False,Tablets,937.0,714.14,False,Norte,27.5,2024-09-12,506.0,,,,False,0,11136.06,1799.8800000000003,0.16162628434114043,1.5,0.20235756385068762
TRX-15341,PROD-1599,2025-02-01,11.0,156.43,46.15,29.0,Retrasado,Sin Ciudad,App,False,False,False,Laptops,139.0,850.93,False,Norte,10.0,2025-02-14,351.0,2.0,3.0,86.3,False,1,1720.73,-7685.65,-4.466505494760944,19.0,0.21533203125
TRX-15342,PROD-1254,2025-01-20,2.0,706.83,11.75,12.0,En Camino,Bogotá,Online,False,False,False,Laptops,1574.0,656.31,False,Zona_Franca,5.0,2025-09-05,148.0,5.0,4.0,-70.0,False,1,1413.66,89.29000000000019,0.06316228796174482,7.0,0.21533203125
TRX-15343,PROD-3828,2025-04-26,12.0,1251.65,69.89,7.0,Entregado,Sin Ciudad,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,15019.800000000001,,,,0.20959451741861793
TRX-15344,PROD-2208,2025-02-05,4.0,392.74,40.57,29.0,Perdido,Bucaramanga,Físico,False,False,False,Laptops,1760.0,399.17,False,Norte,3.0,2024-09-06,512.0,,,,False,0,1570.96,-66.29000000000002,-0.04219712787085605,26.0,0.21533203125
TRX-15345,PROD-1835,2025-01-16,8.0,305.29,87.69,20.0,Devuelto,Bogotá,Físico,False,False,False,Accesorios,1467.0,1299.41,False,Bod-Ext-99,5.0,2025-05-02,274.0,,,,False,0,2442.32,-8040.650000000001,-3.2922180549641324,15.0,0.20368574199806014
TRX-15346,PROD-3216,2024-11-22,11.0,593.23,79.13,20.0,Retrasado,Cali,App,False,False,False,Laptops,1944.0,837.26,False,Sur,5.0,2025-05-31,245.0,,,,False,0,6525.530000000001,-2763.46,-0.423484375981721,15.0,0.21533203125
TRX-15347,PROD-1132,2024-10-09,6.0,73.9,18.81,3.0,Entregado,Medellín,Online,False,False,False,Laptops,889.0,1244.15,False,Zona_Franca,10.0,2025-06-23,222.0,,,,False,0,443.40000000000003,-7040.31,-15.878010825439784,-7.0,0.21533203125
TRX-15348,PROD-2469,2024-10-26,10.0,1489.41,62.16,9.0,Devuelto,Sin Ciudad,WhatsApp,False,False,False,Laptops,176.0,1030.78,False,Norte,0.0,2024-08-07,542.0,,,,False,0,14894.1,4524.140000000001,0.30375383541133744,9.0,0.21533203125
TRX-15349,PROD-2853,2024-10-12,3.0,524.84,70.76,3.0,Retrasado,Bogotá,WhatsApp,False,False,False,Laptops,1662.0,815.87,False,Sur,5.0,2024-11-14,443.0,5.0,1.0,56.9,False,1,1574.52,-943.8499999999999,-0.5994525315651754,-2.0,0.21533203125
TRX-15350,PROD-1419,2025-04-18,10.0,257.23,58.97,16.0,Devuelto,Sin Ciudad,Físico,False,False,False,Laptops,430.0,479.1,False,Bod-Ext-99,10.0,2024-05-06,635.0,2.0,1.0,18.2,False,1,2572.3,-2277.6699999999996,-0.8854604828363719,6.0,0.21533203125
TRX-15351,PROD-3523,2025-12-24,12.0,1401.27,53.83,20.0,Perdido,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,16815.239999999998,,,,0.20959451741861793
TRX-15352,PROD-3766,2025-03-03,2.0,1687.43,52.36,3.0,Perdido,Medellín,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,3374.86,,,,0.20959451741861793
TRX-15353,PROD-3301,2025-07-18,3.0,49.55,26.65,8.0,Sin Información,Cali,WhatsApp,False,False,False,Monitores,904.0,871.94,False,Occidente,10.0,2025-08-06,178.0,3.0,5.0,54.5,False,1,148.64999999999998,-2493.82,-16.77645475950219,-2.0,0.20249520153550865
