Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma
TRX-15923,PROD-1022,2026-02-04,7.0,1288.82,18.24,19.0,En Camino,Bucaramanga,Online,False,True,False
TRX-15924,PROD-3904,2025-09-07,5.0,1351.91,32.61,28.0,Entregado,Bogotá,Físico,False,False,True
TRX-15925,PROD-1029,2025-05-05,2.0,1445.59,97.74,4.0,En Camino,Bogotá,WhatsApp,False,False,False
TRX-15926,PROD-3367,2024-12-14,14.0,528.4,96.74,26.0,En Camino,Medellín,Online,False,False,False
TRX-15927,PROD-3140,2024-11-07,1.0,1169.53,83.63,6.0,En Camino,Bogotá,WhatsApp,False,False,False
TRX-15928,PROD-1482,2024-12-20,13.0,1685.93,52.36,1.0,Retrasado,Cali,Físico,False,False,False
TRX-15929,PROD-3128,2025-03-27,5.0,599.36,27.09,26.0,Devuelto,Bogotá,App,False,False,False
TRX-15930,PROD-1029,2025-10-02,10.0,1795.37,46.95,4.0,En Camino,Medellín,App,False,False,False
TRX-15931,PROD-2536,2025-03-30,4.0,1244.56,46.78,25.0,Entregado,Sin Ciudad,App,False,False,False
TRX-15932,PROD-3681,2025-05-26,9.0,852.12,41.76,7.0,Retrasado,Bogotá,App,False,False,True
TRX-15933,PROD-1841,2024-11-07,5.0,1250.13,9.26,11.0,Perdido,Bucaramanga,App,False,False,False
TRX-15934,PROD-3817,2025-06-06,11.0,809.7,55.78,6.0,Perdido,Bucaramanga,Online,False,False,True
TRX-15935,PROD-2293,2025-09-09,10.0,1677.69,11.92,27.0,Devuelto,Sin Ciudad,App,False,False,False
TRX-15936,PROD-2674,2025-11-05,12.0,969.81,81.18,5.0,Entregado,Bucaramanga,WhatsApp,False,False,False
TRX-15937,PROD-2483,2024-11-22,12.0,1803.41,70.67,12.0,Retrasado,Bogotá,App,False,False,False
TRX-15938,PROD-1436,2025-01-05,2.0,1024.52,38.51,29.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-15939,PROD-1633,2025-08-25,4.0,1324.13,66.48,2.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-15940,PROD-2745,2024-10-06,13.0,1995.51,52.36,18.0,Sin Información,Sin Ciudad,App,False,False,False
TRX-15941,PROD-3668,2025-07-20,12.0,302.46,27.14,22.0,Sin Información,Barranquilla,App,False,False,True
TRX-15942,PROD-3397,2024-12-08,9.0,1476.09,30.2,9.0,Sin Información,Cali,Físico,False,False,False
TRX-15943,PROD-2038,2025-05-10,8.0,286.36,34.84,14.0,Retrasado,Bucaramanga,App,False,False,False
TRX-15944,PROD-2070,2025-03-08,3.0,1679.34,80.72,12.0,Perdido,Bucaramanga,WhatsApp,False,False,False
TRX-15945,PROD-3195,2024-11-27,8.0,1196.94,25.02,9.0,Sin Información,Cali,Físico,False,False,False
TRX-15946,PROD-2734,2024-10-24,13.0,1876.94,58.46,1.0,Devuelto,Bucaramanga,WhatsApp,False,False,False
TRX-15947,PROD-3312,2024-12-27,2.0,1733.25,24.04,7.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-15948,PROD-2497,2024-11-19,3.0,159.0,32.08,7.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-15949,PROD-3506,2025-01-04,14.0,283.23,27.37,10.0,Retrasado,Medellín,App,False,False,True
TRX-15950,PROD-2128,2025-07-31,5.0,1206.33,66.28,2.0,Sin Información,Cali,Físico,False,False,False
TRX-15951,PROD-3787,2025-02-03,11.0,1041.45,55.04,28.0,Retrasado,Bogotá,WhatsApp,False,False,True
TRX-15952,PROD-2627,2025-04-27,12.0,345.44,52.36,26.0,En Camino,Bucaramanga,App,False,False,False
TRX-15953,PROD-1834,2024-11-28,14.0,267.42,73.52,4.0,Devuelto,Cali,Físico,False,False,False
TRX-15954,PROD-2692,2026-01-01,10.0,1132.34,25.89,29.0,Retrasado,Medellín,Online,False,False,False
TRX-15955,PROD-3261,2025-03-19,10.0,107.35,5.87,8.0,Entregado,Medellín,App,False,False,False
TRX-15956,PROD-3283,2025-10-01,8.0,1748.73,69.65,22.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-15957,PROD-2976,2025-05-27,1.0,1616.1,15.91,27.0,Perdido,Bogotá,App,False,False,False
TRX-15958,PROD-1732,2025-07-13,4.0,1572.89,28.4,14.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-15959,PROD-2516,2025-05-15,1.0,41.83,34.04,13.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-15960,PROD-3290,2025-01-31,1.0,104.81,75.95,16.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-15961,PROD-3272,2025-01-12,12.0,1104.18,64.46,7.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-15962,PROD-2981,2025-10-16,5.0,1988.91,22.51,10.0,Devuelto,Medellín,Físico,False,False,False
TRX-15963,PROD-2039,2025-11-04,6.0,691.21,61.8,11.0,En Camino,Medellín,Online,False,False,False
TRX-15964,PROD-2256,2024-11-15,1.0,695.31,52.36,11.0,Devuelto,Medellín,App,False,False,False
TRX-15965,PROD-3366,2025-07-09,11.0,277.21,72.27,6.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-15966,PROD-2410,2025-05-19,6.0,1351.93,41.95,25.0,Retrasado,Bogotá,Físico,False,False,False
TRX-15967,PROD-3889,2025-05-20,5.0,1296.89,28.37,27.0,Retrasado,Bucaramanga,Físico,False,False,True
TRX-15968,PROD-2630,2025-07-14,4.0,211.63,69.5,12.0,Retrasado,Cali,WhatsApp,False,False,False
TRX-15969,PROD-1565,2025-01-12,10.0,940.15,63.03,10.0,En Camino,Bogotá,App,False,False,False
TRX-15970,PROD-3700,2024-12-19,5.0,1337.48,12.4,26.0,Devuelto,Bucaramanga,WhatsApp,False,False,True
TRX-15971,PROD-1487,2025-05-08,8.0,992.1,68.33,9.0,Devuelto,Medellín,Físico,False,False,False
TRX-15972,PROD-1941,2026-01-11,9.0,1351.98,51.41,22.0,Devuelto,Bogotá,App,False,False,False
TRX-15973,PROD-2829,2025-07-23,11.0,1634.38,76.57,6.0,En Camino,Barranquilla,Online,False,False,False
TRX-15974,PROD-3864,2025-07-24,14.0,1374.77,23.12,9.0,En Camino,Barranquilla,Online,False,False,True
TRX-15975,PROD-1662,2025-07-09,12.0,1236.07,29.53,26.0,Retrasado,Medellín,Online,False,False,False
TRX-15976,PROD-1410,2025-04-18,2.0,1708.64,52.36,25.0,Sin Información,Bucaramanga,Online,False,False,False
TRX-15977,PROD-1878,2025-09-13,6.0,1802.17,56.61,3.0,En Camino,Bucaramanga,WhatsApp,False,False,False
TRX-15978,PROD-3082,2025-10-18,3.0,783.88,50.76,7.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-15979,PROD-2640,2025-06-23,2.0,354.77,41.7,3.0,Entregado,Bogotá,Físico,False,False,False
TRX-15980,PROD-2386,2024-12-01,12.0,1637.54,75.87,20.0,Retrasado,Barranquilla,Físico,False,False,False
TRX-15981,PROD-3255,2025-09-27,14.0,435.37,58.65,25.0,Retrasado,Bogotá,App,False,False,False
TRX-15982,PROD-3515,2025-04-30,13.0,1858.61,72.48,26.0,Entregado,Sin Ciudad,Online,False,False,True
TRX-15983,PROD-3855,2025-05-11,1.0,55.53,19.56,8.0,Devuelto,Sin Ciudad,App,False,False,True
TRX-15984,PROD-3803,2025-07-09,4.0,1843.33,74.25,22.0,Sin Información,Bucaramanga,Online,False,False,True
TRX-15985,PROD-3895,2025-07-26,8.0,1182.47,48.85,22.0,Entregado,Bogotá,App,False,False,True
TRX-15986,PROD-1213,2025-09-18,3.0,1551.74,8.21,8.0,Entregado,Bogotá,Físico,False,False,False
TRX-15987,PROD-1658,2025-09-06,5.0,803.0,27.28,13.0,Sin Información,Barranquilla,Físico,False,False,False
TRX-15988,PROD-2593,2025-06-04,14.0,1983.52,52.36,2.0,Sin Información,Medellín,Físico,False,False,False
TRX-15989,PROD-3604,2025-12-18,10.0,462.83,7.45,14.0,Entregado,Bogotá,App,False,False,True
TRX-15990,PROD-1021,2025-02-11,5.0,536.04,48.4,5.0,En Camino,Medellín,WhatsApp,False,False,False
TRX-15991,PROD-1373,2024-11-30,5.0,112.35,35.96,13.0,Entregado,Barranquilla,Físico,False,False,False
TRX-15992,PROD-1595,2024-12-20,11.0,1881.54,98.81,23.0,Perdido,Bogotá,Físico,False,False,False
TRX-15993,PROD-2931,2025-09-16,9.0,917.5,87.51,28.0,Entregado,Cali,Online,False,False,False
TRX-15994,PROD-3458,2025-02-05,8.0,1352.96,83.44,13.0,Devuelto,Barranquilla,App,False,False,False
TRX-15995,PROD-2783,2025-02-12,8.0,1378.01,52.61,19.0,Devuelto,Barranquilla,App,False,False,False
TRX-15996,PROD-1361,2025-08-27,13.0,1750.26,81.67,24.0,Sin Información,Cali,Físico,False,False,False
TRX-15997,PROD-1262,2025-03-28,13.0,1333.2,30.35,3.0,Devuelto,Barranquilla,WhatsApp,False,False,False
TRX-15998,PROD-2077,2024-10-03,1.0,1128.42,58.26,14.0,Entregado,Cali,App,False,False,False
TRX-15999,PROD-1908,2025-02-17,1.0,1423.53,42.33,4.0,Retrasado,Cali,WhatsApp,False,False,False
TRX-16000,PROD-2518,2025-12-05,7.0,1504.43,52.36,15.0,Devuelto,Barranquilla,WhatsApp,True,False,False
TRX-16001,PROD-1327,2025-07-11,2.0,380.0,21.28,26.0,Entregado,Cali,Físico,False,False,False
TRX-16002,PROD-3494,2025-08-26,14.0,228.24,11.9,10.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-16003,PROD-1154,2025-10-25,8.0,158.95,58.03,6.0,En Camino,Sin Ciudad,App,False,False,False
TRX-16004,PROD-3967,2025-12-08,10.0,754.37,14.28,6.0,En Camino,Barranquilla,WhatsApp,False,False,True
TRX-16005,PROD-2574,2024-10-30,1.0,1001.02,73.21,2.0,Entregado,Cali,Online,False,False,False
TRX-16006,PROD-2641,2025-09-02,4.0,1235.14,92.54,2.0,Devuelto,Medellín,App,False,False,False
TRX-16007,PROD-3514,2025-04-18,9.0,1916.49,20.4,19.0,Devuelto,Barranquilla,Físico,False,False,True
TRX-16008,PROD-3687,2025-04-20,2.0,668.27,49.74,3.0,Perdido,Barranquilla,App,False,False,True
TRX-16009,PROD-3134,2024-09-23,3.0,1524.14,75.18,20.0,Sin Información,Medellín,App,False,False,False
TRX-16010,PROD-2173,2025-09-17,11.0,1067.4,32.25,4.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-16011,PROD-3914,2024-11-26,6.0,447.98,92.47,4.0,Devuelto,Bucaramanga,Online,False,False,True
TRX-16012,PROD-3447,2024-09-23,13.0,1234.46,52.36,26.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-16013,PROD-1235,2025-05-23,11.0,1934.68,89.4,26.0,En Camino,Sin Ciudad,WhatsApp,False,False,False
TRX-16014,PROD-1717,2026-01-04,10.0,257.37,14.86,11.0,Devuelto,Sin Ciudad,WhatsApp,False,False,False
TRX-16015,PROD-3622,2025-10-08,3.0,1019.49,7.6,3.0,Retrasado,Bogotá,WhatsApp,False,False,True
TRX-16016,PROD-3024,2025-08-04,4.0,112.7,97.76,17.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-16017,PROD-2798,2024-10-17,9.0,649.22,95.87,9.0,Entregado,Cali,App,False,False,False
TRX-16018,PROD-1043,2025-09-04,9.0,1245.0,45.12,14.0,En Camino,Bogotá,Online,False,False,False
TRX-16019,PROD-1826,2025-10-21,10.0,1683.7,9.8,2.0,Entregado,Medellín,Online,False,False,False
TRX-16020,PROD-3690,2024-11-11,5.0,1463.35,63.79,14.0,Sin Información,Cali,Online,False,False,True
TRX-16021,PROD-3122,2025-10-23,7.0,931.08,32.87,3.0,Sin Información,Medellín,Físico,False,False,False
TRX-16022,PROD-2171,2025-09-05,9.0,1819.35,93.99,2.0,Devuelto,Bogotá,Online,False,False,False
TRX-16023,PROD-1797,2025-05-21,8.0,612.4,80.49,22.0,Entregado,Sin Ciudad,App,False,False,False
TRX-16024,PROD-1137,2024-10-24,11.0,1510.43,52.36,22.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-16025,PROD-3455,2024-10-25,7.0,953.28,66.71,29.0,En Camino,Sin Ciudad,WhatsApp,False,False,False
TRX-16026,PROD-3091,2025-04-10,12.0,1798.29,32.03,1.0,Entregado,Bogotá,App,False,False,False
TRX-16027,PROD-3112,2025-05-14,8.0,1596.89,71.62,4.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-16028,PROD-3860,2024-10-18,5.0,1803.92,32.47,10.0,Entregado,Cali,WhatsApp,False,False,True
TRX-16029,PROD-1948,2024-11-03,5.0,436.35,8.57,15.0,Retrasado,Sin Ciudad,Online,False,False,False
TRX-16030,PROD-3519,2025-11-30,5.0,1339.62,53.3,21.0,Retrasado,Medellín,Online,False,False,True
TRX-16031,PROD-1694,2024-11-22,1.0,1479.54,51.43,12.0,Devuelto,Cali,Online,False,False,False
TRX-16032,PROD-3760,2024-11-02,6.0,1487.4,77.49,6.0,Entregado,Medellín,Físico,False,False,True
TRX-16033,PROD-1147,2025-12-07,5.0,1012.96,87.24,21.0,Retrasado,Medellín,Online,False,False,False
TRX-16034,PROD-2473,2025-01-30,8.0,32.39,38.67,3.0,En Camino,Medellín,Online,False,False,False
TRX-16035,PROD-1979,2025-09-12,8.0,530.25,47.7,3.0,En Camino,Medellín,Online,False,False,False
TRX-16036,PROD-3682,2025-09-11,2.0,653.37,52.36,19.0,Sin Información,Medellín,Online,False,False,True
TRX-16037,PROD-1001,2025-04-08,11.0,1705.55,49.69,22.0,Entregado,Bogotá,Online,False,False,False
TRX-16038,PROD-1644,2025-07-06,6.0,1683.36,35.8,20.0,Devuelto,Bogotá,App,False,False,False
TRX-16039,PROD-1355,2025-02-20,12.0,218.31,75.62,4.0,Sin Información,Barranquilla,App,False,False,False
TRX-16040,PROD-2130,2025-04-14,11.0,1900.17,54.6,19.0,Retrasado,Cali,App,False,False,False
TRX-16041,PROD-2636,2025-03-23,10.0,373.09,91.83,14.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-16042,PROD-2446,2025-09-28,10.0,834.58,66.78,4.0,Retrasado,Sin Ciudad,WhatsApp,False,False,False
TRX-16043,PROD-3742,2025-11-08,6.0,438.16,25.13,8.0,Retrasado,Sin Ciudad,Físico,False,False,True
TRX-16044,PROD-2618,2025-04-17,3.0,1722.06,20.66,19.0,Sin Información,Cali,WhatsApp,False,False,False
TRX-16045,PROD-2660,2025-02-16,1.0,1501.31,40.38,26.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-16046,PROD-3400,2025-04-14,7.0,713.52,37.96,19.0,Perdido,Barranquilla,App,False,False,False
TRX-16047,PROD-1820,2026-02-02,10.0,1366.94,43.68,22.0,Retrasado,Cali,Online,False,True,False
TRX-16048,PROD-3120,2024-11-09,5.0,376.89,52.36,1.0,Entregado,Medellín,Online,False,False,False
TRX-16049,PROD-1062,2025-06-07,12.0,770.77,22.44,26.0,Retrasado,Cali,Físico,False,False,False
TRX-16050,PROD-3882,2025-02-08,12.0,760.44,97.93,22.0,Retrasado,Medellín,Físico,False,False,True
TRX-16051,PROD-1281,2025-03-13,10.0,483.49,18.84,15.0,Perdido,Barranquilla,Online,False,False,False
TRX-16052,PROD-1369,2025-01-01,5.0,1753.86,67.0,11.0,Sin Información,Cali,Físico,False,False,False
TRX-16053,PROD-3251,2025-03-28,11.0,1360.9,6.24,9.0,Entregado,Bogotá,Online,False,False,False
TRX-16054,PROD-2165,2025-10-11,8.0,567.08,43.66,3.0,Entregado,Bogotá,App,False,False,False
TRX-16055,PROD-3974,2025-08-03,12.0,491.82,34.37,18.0,Entregado,Sin Ciudad,Físico,False,False,True
TRX-16056,PROD-3290,2025-10-03,5.0,45.73,41.29,19.0,Retrasado,Medellín,App,False,False,False
TRX-16057,PROD-3387,2025-07-13,5.0,699.7,52.32,16.0,Retrasado,Bogotá,Físico,False,False,False
TRX-16058,PROD-2425,2025-11-05,1.0,1058.27,62.04,16.0,En Camino,Medellín,App,False,False,False
TRX-16059,PROD-2423,2025-09-20,2.0,562.64,60.43,28.0,Perdido,Cali,App,False,False,False
TRX-16060,PROD-2132,2024-10-13,5.0,1403.91,52.36,3.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-16061,PROD-1926,2025-07-17,7.0,829.38,64.92,18.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-16062,PROD-3483,2025-11-16,3.0,639.47,85.23,13.0,Entregado,Barranquilla,Físico,False,False,False
TRX-16063,PROD-1796,2025-10-20,12.0,1878.72,89.24,27.0,En Camino,Bucaramanga,Físico,False,False,False
TRX-16064,PROD-2862,2025-10-23,1.0,532.97,75.04,20.0,Retrasado,Bogotá,App,False,False,False
TRX-16065,PROD-2654,2024-10-02,11.0,802.53,12.5,8.0,En Camino,Barranquilla,App,False,False,False
TRX-16066,PROD-3354,2025-03-28,12.0,770.76,96.32,7.0,En Camino,Bogotá,Online,False,False,False
TRX-16067,PROD-1019,2026-01-29,2.0,489.98,95.0,26.0,Retrasado,Cali,WhatsApp,False,False,False
TRX-16068,PROD-2069,2025-02-02,3.0,442.78,72.61,25.0,Devuelto,Bucaramanga,App,False,False,False
TRX-16069,PROD-1716,2024-10-25,12.0,611.74,54.16,24.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-16070,PROD-2667,2024-11-30,9.0,1729.83,28.81,29.0,Perdido,Cali,Online,False,False,False
TRX-16071,PROD-3073,2024-12-11,8.0,1536.49,76.85,23.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-16072,PROD-1436,2025-04-01,4.0,1365.19,52.36,22.0,Devuelto,Medellín,Online,False,False,False
TRX-16073,PROD-3288,2025-01-01,8.0,919.63,88.4,19.0,Perdido,Sin Ciudad,App,False,False,False
TRX-16074,PROD-1296,2026-01-20,13.0,1020.43,68.19,26.0,Devuelto,Barranquilla,Online,False,False,False
TRX-16075,PROD-3060,2025-07-04,9.0,541.61,64.76,20.0,Retrasado,Medellín,Físico,False,False,False
TRX-16076,PROD-2205,2025-10-29,3.0,157.89,23.34,24.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-16077,PROD-2392,2025-05-01,6.0,668.77,38.99,12.0,Devuelto,Medellín,App,False,False,False
TRX-16078,PROD-1479,2025-10-17,8.0,996.21,73.7,18.0,Sin Información,Barranquilla,Online,False,False,False
TRX-16079,PROD-3102,2024-11-14,10.0,124.05,6.61,15.0,Devuelto,Bogotá,App,False,False,False
TRX-16080,PROD-2055,2026-01-01,7.0,185.58,65.92,12.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-16081,PROD-3203,2025-03-01,9.0,533.42,77.83,6.0,En Camino,Bogotá,App,False,False,False
TRX-16082,PROD-3354,2025-10-07,7.0,740.49,36.8,29.0,Entregado,Bucaramanga,App,False,False,False
TRX-16083,PROD-2024,2024-11-03,1.0,792.7,12.24,17.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-16084,PROD-3843,2024-11-08,9.0,244.59,52.36,23.0,Perdido,Barranquilla,Online,False,False,True
TRX-16085,PROD-2813,2025-02-28,12.0,459.38,82.82,4.0,Retrasado,Sin Ciudad,Físico,False,False,False
TRX-16086,PROD-2544,2025-12-12,5.0,530.68,18.47,12.0,Entregado,Barranquilla,Físico,False,False,False
TRX-16087,PROD-3306,2025-03-25,6.0,144.59,40.23,17.0,Devuelto,Bogotá,Online,False,False,False
TRX-16088,PROD-2980,2025-05-26,2.0,658.94,72.19,21.0,Sin Información,Medellín,App,False,False,False
TRX-16089,PROD-1996,2024-10-03,2.0,153.72,82.61,5.0,Perdido,Bogotá,Físico,False,False,False
TRX-16090,PROD-2391,2025-02-23,13.0,1409.88,86.93,29.0,Devuelto,Bogotá,App,False,False,False
TRX-16091,PROD-2879,2025-04-30,4.0,778.24,55.39,6.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-16092,PROD-3791,2025-02-24,4.0,660.24,50.21,15.0,Retrasado,Bucaramanga,Físico,False,False,True
TRX-16093,PROD-2887,2025-08-27,5.0,261.78,85.59,28.0,Sin Información,Sin Ciudad,App,False,False,False
TRX-16094,PROD-3403,2025-12-07,7.0,460.74,58.49,8.0,Retrasado,Medellín,App,False,False,False
TRX-16095,PROD-1112,2025-09-22,13.0,473.08,59.97,20.0,Sin Información,Medellín,App,False,False,False
TRX-16096,PROD-2974,2025-07-02,11.0,1970.56,52.36,16.0,Retrasado,Medellín,Físico,False,False,False
TRX-16097,PROD-1476,2025-03-28,12.0,1672.35,46.23,13.0,En Camino,Sin Ciudad,App,False,False,False
TRX-16098,PROD-2056,2024-11-23,1.0,40.37,40.42,28.0,Retrasado,Bucaramanga,Físico,False,False,False
TRX-16099,PROD-1276,2025-02-17,10.0,1237.5,50.65,23.0,Devuelto,Cali,Físico,False,False,False
TRX-16100,PROD-2567,2025-10-14,7.0,519.26,39.66,27.0,En Camino,Barranquilla,Físico,False,False,False
TRX-16101,PROD-3595,2025-02-13,4.0,217.71,37.64,15.0,Devuelto,Bogotá,Físico,False,False,True
TRX-16102,PROD-1902,2025-01-03,13.0,1414.14,99.4,20.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-16103,PROD-3772,2025-07-19,9.0,271.9,36.94,13.0,Retrasado,Bucaramanga,WhatsApp,False,False,True
TRX-16104,PROD-3872,2024-12-24,8.0,893.04,29.36,15.0,En Camino,Medellín,WhatsApp,False,False,True
TRX-16105,PROD-1941,2025-12-29,3.0,1268.01,38.62,2.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-16106,PROD-2293,2025-07-05,6.0,1113.44,61.12,24.0,Entregado,Bogotá,App,False,False,False
TRX-16107,PROD-2689,2025-11-20,11.0,1955.48,91.54,21.0,Retrasado,Bucaramanga,Físico,False,False,False
TRX-16108,PROD-2446,2025-01-19,9.0,1573.63,52.36,26.0,En Camino,Medellín,App,False,False,False
TRX-16109,PROD-3115,2026-02-01,8.0,1550.64,79.85,20.0,Sin Información,Cali,Online,False,True,False
TRX-16110,PROD-3194,2025-12-15,7.0,717.63,85.01,28.0,En Camino,Medellín,WhatsApp,False,False,False
TRX-16111,PROD-1039,2024-10-21,7.0,26.71,86.61,18.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-16112,PROD-3870,2024-10-22,1.0,1471.48,92.45,7.0,Perdido,Bogotá,Online,False,False,True
TRX-16113,PROD-2078,2025-09-17,5.0,1999.47,27.33,21.0,En Camino,Medellín,Físico,False,False,False
TRX-16114,PROD-2016,2025-09-23,7.0,817.7,48.54,9.0,Entregado,Bogotá,Físico,False,False,False
TRX-16115,PROD-2176,2025-07-07,14.0,1971.18,41.59,7.0,Retrasado,Sin Ciudad,Online,False,False,False
TRX-16116,PROD-1380,2025-02-07,13.0,292.0,41.28,9.0,Retrasado,Medellín,App,False,False,False
TRX-16117,PROD-2634,2026-01-10,2.0,600.06,66.97,29.0,Retrasado,Medellín,App,False,False,False
TRX-16118,PROD-3759,2024-11-12,6.0,349.75,43.17,12.0,En Camino,Bucaramanga,App,False,False,True
TRX-16119,PROD-2400,2025-10-19,14.0,955.6,63.55,10.0,Retrasado,Sin Ciudad,Físico,False,False,False
TRX-16120,PROD-1311,2025-12-01,2.0,1595.99,52.36,10.0,Entregado,Bogotá,App,False,False,False
TRX-16121,PROD-3271,2025-07-11,3.0,687.92,41.32,13.0,Perdido,Bogotá,App,False,False,False
TRX-16122,PROD-1731,2025-05-14,1.0,1813.4,34.56,5.0,Entregado,Barranquilla,Físico,False,False,False
TRX-16123,PROD-2951,2024-11-16,3.0,1094.21,38.54,27.0,Perdido,Barranquilla,Online,False,False,False
TRX-16124,PROD-2285,2025-11-15,7.0,936.19,81.36,22.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-16125,PROD-2448,2025-07-11,5.0,1576.2,62.1,8.0,Sin Información,Sin Ciudad,App,False,False,False
TRX-16126,PROD-1895,2025-05-20,4.0,211.87,97.53,10.0,Devuelto,Bucaramanga,Online,False,False,False
TRX-16127,PROD-3349,2025-07-31,13.0,1549.77,84.1,6.0,Perdido,Bogotá,Físico,False,False,False
TRX-16128,PROD-2102,2024-10-28,12.0,493.47,51.15,11.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-16129,PROD-1748,2024-12-20,8.0,568.82,28.03,4.0,Entregado,Sin Ciudad,App,False,False,False
TRX-16130,PROD-3798,2025-04-22,8.0,1202.91,69.02,2.0,Sin Información,Cali,App,False,False,True
TRX-16131,PROD-1778,2025-12-11,1.0,1804.85,74.03,6.0,Devuelto,Medellín,Online,False,False,False
TRX-16132,PROD-3043,2025-08-06,9.0,1161.03,52.36,13.0,Perdido,Bogotá,App,False,False,False
TRX-16133,PROD-1817,2026-02-04,14.0,1301.41,49.1,29.0,Perdido,Medellín,Online,False,True,False
TRX-16134,PROD-1961,2025-09-22,9.0,1555.42,26.84,12.0,Entregado,Barranquilla,Físico,False,False,False
TRX-16135,PROD-1991,2025-05-25,2.0,526.06,57.94,14.0,Perdido,Bogotá,Online,False,False,False
TRX-16136,PROD-2087,2025-12-31,2.0,1656.2,29.11,25.0,Devuelto,Cali,Físico,False,False,False
TRX-16137,PROD-1846,2024-12-18,8.0,841.74,94.3,8.0,Perdido,Barranquilla,App,False,False,False
TRX-16138,PROD-1938,2025-11-05,12.0,359.55,64.74,3.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-16139,PROD-1830,2025-05-20,11.0,706.73,32.73,5.0,Devuelto,Bogotá,Online,False,False,False
TRX-16140,PROD-2022,2025-08-08,6.0,499.8,25.49,22.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-16141,PROD-3533,2025-03-29,3.0,465.14,73.09,7.0,Perdido,Medellín,Online,False,False,True
TRX-16142,PROD-2458,2024-11-18,12.0,572.3,72.24,18.0,Sin Información,Cali,Online,False,False,False
TRX-16143,PROD-1638,2025-01-13,2.0,370.05,61.73,6.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-16144,PROD-1436,2025-05-03,5.0,1338.73,52.36,18.0,En Camino,Cali,WhatsApp,False,False,False
TRX-16145,PROD-1491,2024-12-01,8.0,1164.18,63.36,8.0,Entregado,Cali,App,False,False,False
TRX-16146,PROD-1321,2025-05-07,6.0,1300.4,62.37,7.0,Sin Información,Cali,WhatsApp,False,False,False
