Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_UID,NPS_Categoria
FB-10808,TRX-10484,5.0,4,Lento,Tal vez,False,45.0,34.9,FBK-002808,Pasivo
FB-10809,TRX-18781,1.0,1,Lento,Sin Respuesta,False,73.0,-10.7,FBK-002809,Detractor
FB-10810,TRX-10377,5.0,5,Lento,Tal vez,False,51.0,-44.2,FBK-002810,Detractor
FB-10811,TRX-18486,5.0,5,Precio justo,Sin Respuesta,True,50.0,61.8,FBK-002811,Promotor
FB-10812,TRX-18384,5.0,2,Sin Comentario,Tal vez,True,40.0,70.4,FBK-002812,Promotor
FB-10813,TRX-12496,3.0,1,Sin Comentario,Sin Respuesta,True,25.0,69.2,FBK-002813,Promotor
FB-10814,TRX-13543,2.0,1,Dañado,Sin Respuesta,True,50.0,-21.5,FBK-002814,Detractor
FB-10815,TRX-15978,2.0,4,Precio justo,Sin Respuesta,True,81.0,-49.2,FBK-002815,Detractor
FB-10816,TRX-11880,1.0,4,Lento,No,True,36.0,69.2,FBK-002816,Promotor
FB-10817,TRX-13554,2.0,1,Dañado,No,False,29.0,95.9,FBK-002817,Promotor
FB-10818,TRX-10483,1.0,2,Excelente,Sí,False,21.0,-61.3,FBK-002818,Detractor
FB-10819,TRX-15366,1.0,2,Excelente,Sí,False,80.0,27.3,FBK-002819,Pasivo
FB-10820,TRX-12270,2.0,4,Sin Comentario,Tal vez,False,61.0,-34.1,FBK-002820,Detractor
FB-10821,TRX-13600,5.0,3,Dañado,No,False,38.0,-2.8,FBK-002821,Detractor
FB-10822,TRX-11367,5.0,5,Lento,Sin Respuesta,False,29.0,14.4,FBK-002822,Pasivo
FB-10823,TRX-12073,3.0,4,Precio justo,Sí,False,35.0,7.7,FBK-002823,Pasivo
FB-10824,TRX-14384,1.0,2,Lento,Sí,False,56.0,52.3,FBK-002824,Promotor
FB-10825,TRX-14483,4.0,1,Dañado,Sin Respuesta,False,50.0,94.3,FBK-002825,Promotor
FB-10826,TRX-17890,4.0,2,Sin Comentario,Sin Respuesta,True,56.0,-82.8,FBK-002826,Detractor
FB-10827,TRX-13264,2.0,1,Sin Comentario,No,True,48.0,36.7,FBK-002827,Pasivo
FB-10828,TRX-11506,2.0,4,Lento,Sin Respuesta,True,44.0,4.7,FBK-002828,Pasivo
FB-10829,TRX-15710,4.0,5,Sin Comentario,Sí,False,58.0,-20.7,FBK-002829,Detractor
FB-10830,TRX-19035,3.0,5,Lento,Sí,True,44.0,32.4,FBK-002830,Pasivo
FB-10831,TRX-14822,1.0,4,Excelente,No,True,27.0,77.2,FBK-002831,Promotor
FB-10832,TRX-17652,1.0,5,No volvería,Tal vez,False,40.0,22.1,FBK-002832,Pasivo
FB-10833,TRX-18123,2.0,5,Precio justo,No,True,50.0,64.1,FBK-002833,Promotor
FB-10834,TRX-17144,2.0,3,Sin Comentario,Sí,True,43.0,-40.9,FBK-002834,Detractor
FB-10835,TRX-18399,5.0,3,Lento,No,True,48.0,-12.5,FBK-002835,Detractor
FB-10836,TRX-16552,3.0,3,Excelente,Tal vez,True,44.0,-65.1,FBK-002836,Detractor
FB-10837,TRX-13163,1.0,1,No volvería,Sí,False,30.0,14.5,FBK-002837,Pasivo
FB-10838,TRX-14097,5.0,3,Excelente,Sin Respuesta,False,65.0,47.9,FBK-002838,Pasivo
FB-10839,TRX-12833,4.0,4,Lento,Sí,True,72.0,15.9,FBK-002839,Pasivo
FB-10840,TRX-13242,5.0,3,Precio justo,Sin Respuesta,False,75.0,82.4,FBK-002840,Promotor
FB-10841,TRX-14605,4.0,4,No volvería,Sí,False,64.0,71.9,FBK-002841,Promotor
FB-10842,TRX-16436,4.0,3,Lento,Tal vez,False,64.0,-15.1,FBK-002842,Detractor
FB-10843,TRX-11685,1.0,5,Dañado,Sin Respuesta,True,61.0,14.5,FBK-002843,Pasivo
FB-10844,TRX-19562,5.0,3,Sin Comentario,Sí,True,22.0,29.4,FBK-002844,Pasivo
FB-10845,TRX-19626,1.0,4,Sin Comentario,Sin Respuesta,False,23.0,61.5,FBK-002845,Promotor
FB-10846,TRX-15105,3.0,4,Lento,Sí,True,36.0,-85.1,FBK-002846,Detractor
FB-10847,TRX-12714,3.0,4,Excelente,Tal vez,False,26.0,61.5,FBK-002847,Promotor
FB-10848,TRX-13372,3.0,3,Lento,No,False,52.0,-86.7,FBK-002848,Detractor
FB-10849,TRX-17992,3.0,1,Dañado,Tal vez,False,51.0,43.9,FBK-002849,Pasivo
FB-10850,TRX-17101,3.0,4,Sin Comentario,No,True,80.0,-6.9,FBK-002850,Detractor
FB-10851,TRX-17309,4.0,1,Dañado,Sí,False,44.0,-52.6,FBK-002851,Detractor
FB-10852,TRX-16942,3.0,3,Lento,Tal vez,True,63.0,41.4,FBK-002852,Pasivo
FB-10853,TRX-19770,1.0,1,Sin Comentario,Tal vez,True,62.0,74.1,FBK-002853,Promotor
FB-10854,TRX-14451,5.0,1,Dañado,No,False,29.0,65.7,FBK-002854,Promotor
FB-10855,TRX-15222,5.0,4,Excelente,Tal vez,False,56.0,-61.2,FBK-002855,Detractor
FB-10856,TRX-11762,1.0,3,Dañado,No,True,19.0,20.8,FBK-002856,Pasivo
FB-10857,TRX-19949,2.0,4,Sin Comentario,No,False,64.0,32.6,FBK-002857,Pasivo
FB-10858,TRX-16275,2.0,5,Dañado,No,True,70.0,-89.5,FBK-002858,Detractor
FB-10859,TRX-17033,2.0,2,Sin Comentario,Tal vez,False,23.0,-34.4,FBK-002859,Detractor
FB-10860,TRX-13272,2.0,1,Sin Comentario,Sin Respuesta,False,73.0,-79.1,FBK-002860,Detractor
FB-10861,TRX-19292,4.0,3,Precio justo,Sí,False,39.0,-16.6,FBK-002861,Detractor
FB-10862,TRX-15782,4.0,1,Excelente,Tal vez,False,28.0,45.5,FBK-002862,Pasivo
FB-10863,TRX-16126,5.0,3,Sin Comentario,Sin Respuesta,True,57.0,61.1,FBK-002863,Promotor
FB-10864,TRX-11052,5.0,4,Dañado,No,True,59.0,52.6,FBK-002864,Promotor
FB-10865,TRX-17363,4.0,2,Sin Comentario,Sin Respuesta,False,24.0,-45.7,FBK-002865,Detractor
FB-10866,TRX-12740,4.0,2,Lento,Sin Respuesta,True,48.0,-70.3,FBK-002866,Detractor
FB-10867,TRX-10553,5.0,2,Dañado,Sí,False,73.0,74.5,FBK-002867,Promotor
FB-10868,TRX-18378,1.0,2,No volvería,Sin Respuesta,True,53.0,48.5,FBK-002868,Pasivo
FB-10869,TRX-14146,4.0,1,No volvería,Tal vez,True,53.0,51.1,FBK-002869,Promotor
FB-10870,TRX-19615,1.0,3,Sin Comentario,Sí,True,20.0,-45.8,FBK-002870,Detractor
FB-10871,TRX-16714,3.0,5,Excelente,Sí,True,74.0,14.4,FBK-002871,Pasivo
FB-10872,TRX-14808,1.0,3,No volvería,Sí,True,48.0,79.6,FBK-002872,Promotor
FB-10873,TRX-19894,1.0,1,Sin Comentario,No,True,81.0,66.8,FBK-002873,Promotor
FB-10874,TRX-18691,4.0,4,No volvería,No,False,47.0,-46.5,FBK-002874,Detractor
FB-10875,TRX-15771,3.0,5,Dañado,Sí,True,60.0,90.2,FBK-002875,Promotor
FB-10876,TRX-16525,2.0,5,Excelente,Sí,False,57.0,-24.3,FBK-002876,Detractor
FB-10877,TRX-10490,1.0,5,Precio justo,No,True,23.0,14.5,FBK-002877,Pasivo
FB-10878,TRX-11878,3.0,1,Dañado,No,False,42.0,46.3,FBK-002878,Pasivo
FB-10879,TRX-12947,3.0,2,Precio justo,No,False,43.0,-49.8,FBK-002879,Detractor
FB-10880,TRX-15286,4.0,2,Lento,No,True,84.0,-21.3,FBK-002880,Detractor
FB-10881,TRX-17035,3.0,2,Sin Comentario,No,True,39.0,85.9,FBK-002881,Promotor
FB-10882,TRX-13046,2.0,3,Sin Comentario,No,False,59.0,-84.8,FBK-002882,Detractor
FB-10883,TRX-15861,4.0,2,No volvería,Tal vez,False,62.0,-95.9,FBK-002883,Detractor
FB-10884,TRX-14019,1.0,5,Dañado,No,True,24.0,92.9,FBK-002884,Promotor
FB-10885,TRX-11190,4.0,2,Excelente,Sin Respuesta,False,54.0,75.0,FBK-002885,Promotor
FB-10886,TRX-13525,1.0,5,No volvería,Sin Respuesta,True,45.0,60.1,FBK-002886,Promotor
FB-10887,TRX-16089,4.0,5,Lento,Sí,True,80.0,-33.3,FBK-002887,Detractor
FB-10888,TRX-16094,3.0,3,Sin Comentario,Sin Respuesta,True,78.0,-24.7,FBK-002888,Detractor
FB-10889,TRX-12376,2.0,2,No volvería,Sin Respuesta,True,67.0,79.5,FBK-002889,Promotor
FB-10890,TRX-15151,4.0,4,Sin Comentario,Tal vez,True,23.0,95.0,FBK-002890,Promotor
FB-10891,TRX-12003,5.0,2,Sin Comentario,No,False,81.0,-87.7,FBK-002891,Detractor
FB-10892,TRX-10157,3.0,4,No volvería,No,True,46.0,-6.4,FBK-002892,Detractor
FB-10893,TRX-15219,4.0,3,Precio justo,Sin Respuesta,True,48.0,-19.9,FBK-002893,Detractor
FB-10894,TRX-10178,3.0,1,Sin Comentario,No,False,23.0,47.4,FBK-002894,Pasivo
FB-10895,TRX-15388,5.0,3,Lento,No,True,80.0,-1.3,FBK-002895,Detractor
FB-10896,TRX-13502,3.0,3,Excelente,Sí,False,51.0,-84.3,FBK-002896,Detractor
FB-10897,TRX-17624,3.0,4,Sin Comentario,Sí,False,41.0,-66.5,FBK-002897,Detractor
FB-10898,TRX-19297,4.0,3,No volvería,Tal vez,False,75.0,-38.5,FBK-002898,Detractor
FB-10899,TRX-15268,3.0,5,No volvería,Sí,False,76.0,57.5,FBK-002899,Promotor
FB-10900,TRX-13811,4.0,3,Sin Comentario,No,True,41.0,54.7,FBK-002900,Promotor
FB-10901,TRX-19201,2.0,3,Sin Comentario,No,False,79.0,54.3,FBK-002901,Promotor
FB-10902,TRX-11085,5.0,4,Excelente,Tal vez,True,19.0,55.4,FBK-002902,Promotor
FB-10903,TRX-16317,1.0,3,Excelente,Sin Respuesta,True,67.0,-16.7,FBK-002903,Detractor
FB-10904,TRX-14646,5.0,3,Sin Comentario,Tal vez,False,52.0,22.9,FBK-002904,Pasivo
FB-10905,TRX-19859,3.0,2,Dañado,No,True,60.0,-71.0,FBK-002905,Detractor
FB-10906,TRX-13476,4.0,5,Dañado,Sin Respuesta,True,52.0,-55.1,FBK-002906,Detractor
FB-10907,TRX-18638,1.0,5,Sin Comentario,Sí,True,23.0,-35.3,FBK-002907,Detractor
FB-10908,TRX-13562,1.0,5,No volvería,Tal vez,True,73.0,2.7,FBK-002908,Pasivo
FB-10909,TRX-11686,3.0,3,Dañado,Sin Respuesta,False,40.0,-63.2,FBK-002909,Detractor
FB-10910,TRX-19190,1.0,5,No volvería,Tal vez,True,47.0,74.9,FBK-002910,Promotor
FB-10911,TRX-14555,4.0,2,Excelente,Sí,False,59.0,24.3,FBK-002911,Pasivo
FB-10912,TRX-19959,3.0,1,Dañado,Sin Respuesta,False,37.0,7.4,FBK-002912,Pasivo
FB-10913,TRX-11225,5.0,1,Sin Comentario,Tal vez,False,28.0,-96.8,FBK-002913,Detractor
FB-10914,TRX-19403,3.0,2,Lento,Sí,False,74.0,12.5,FBK-002914,Pasivo
FB-10915,TRX-16909,3.0,1,Lento,No,True,44.0,83.2,FBK-002915,Promotor
FB-10916,TRX-17130,1.0,1,Excelente,Sin Respuesta,False,70.0,-55.2,FBK-002916,Detractor
FB-10917,TRX-15206,2.0,4,No volvería,Sí,False,24.0,-55.9,FBK-002917,Detractor
FB-10918,TRX-15244,1.0,3,Lento,Tal vez,True,65.0,82.9,FBK-002918,Promotor
FB-10919,TRX-13246,2.0,4,Dañado,No,True,54.0,66.5,FBK-002919,Promotor
FB-10920,TRX-13229,3.0,4,Precio justo,Tal vez,False,58.0,36.1,FBK-002920,Pasivo
FB-10921,TRX-10813,3.0,2,No volvería,Sin Respuesta,True,43.0,46.6,FBK-002921,Pasivo
FB-10922,TRX-18092,5.0,1,Dañado,Sí,True,80.0,-88.2,FBK-002922,Detractor
FB-10923,TRX-18169,1.0,2,No volvería,Tal vez,False,20.0,52.3,FBK-002923,Promotor
FB-10924,TRX-10766,5.0,5,Sin Comentario,Tal vez,True,74.0,48.9,FBK-002924,Pasivo
FB-10925,TRX-14496,4.0,4,Sin Comentario,Sí,True,71.0,-90.0,FBK-002925,Detractor
FB-10926,TRX-16901,3.0,1,Dañado,Sin Respuesta,True,75.0,57.9,FBK-002926,Promotor
FB-10927,TRX-11953,5.0,3,Sin Comentario,Sin Respuesta,True,37.0,28.2,FBK-002927,Pasivo
FB-10928,TRX-12033,4.0,4,Excelente,Sin Respuesta,True,68.0,14.3,FBK-002928,Pasivo
FB-10929,TRX-17418,2.0,1,Excelente,No,True,57.0,2.9,FBK-002929,Pasivo
FB-10930,TRX-12803,1.0,5,Excelente,No,True,34.0,2.7,FBK-002930,Pasivo
FB-10931,TRX-19853,4.0,2,Excelente,Sin Respuesta,True,58.0,-53.1,FBK-002931,Detractor
FB-10932,TRX-15355,1.0,1,Dañado,Tal vez,False,82.0,-99.4,FBK-002932,Detractor
FB-10933,TRX-19685,3.0,1,Lento,Sí,False,30.0,92.0,FBK-002933,Promotor
FB-10934,TRX-16272,2.0,4,Dañado,Tal vez,False,81.0,-7.7,FBK-002934,Detractor
FB-10935,TRX-13873,3.0,1,Dañado,No,False,69.0,-91.3,FBK-002935,Detractor
FB-10936,TRX-19443,4.0,5,Precio justo,Sí,True,29.0,-33.8,FBK-002936,Detractor
FB-10937,TRX-10348,2.0,3,Precio justo,Tal vez,False,81.0,-25.4,FBK-002937,Detractor
FB-10938,TRX-14670,4.0,5,Sin Comentario,Sin Respuesta,False,61.0,74.2,FBK-002938,Promotor
FB-10939,TRX-10292,1.0,1,Sin Comentario,Tal vez,False,29.0,-31.5,FBK-002939,Detractor
FB-10940,TRX-19433,3.0,3,Dañado,Sí,True,43.0,75.9,FBK-002940,Promotor
FB-10941,TRX-10076,1.0,5,Excelente,Tal vez,False,59.0,-11.5,FBK-002941,Detractor
FB-10942,TRX-17565,2.0,3,Sin Comentario,No,True,45.0,-66.6,FBK-002942,Detractor
FB-10943,TRX-14659,5.0,4,Precio justo,Sí,True,61.0,-42.8,FBK-002943,Detractor
FB-10944,TRX-12147,1.0,1,Precio justo,Tal vez,False,65.0,69.6,FBK-002944,Promotor
FB-10945,TRX-16599,2.0,3,Sin Comentario,No,True,67.0,-67.9,FBK-002945,Detractor
FB-10946,TRX-10606,2.0,2,Sin Comentario,No,False,28.0,23.0,FBK-002946,Pasivo
FB-10947,TRX-18740,4.0,4,Sin Comentario,No,False,53.0,45.1,FBK-002947,Pasivo
FB-10948,TRX-18642,1.0,1,Dañado,Tal vez,True,46.0,-37.6,FBK-002948,Detractor
FB-10949,TRX-10640,3.0,4,No volvería,Tal vez,False,57.0,60.7,FBK-002949,Promotor
FB-10950,TRX-15527,1.0,2,Precio justo,Sí,False,34.0,-37.4,FBK-002950,Detractor
FB-10951,TRX-10266,4.0,1,Excelente,Sin Respuesta,True,54.0,-45.6,FBK-002951,Detractor
FB-10952,TRX-11137,2.0,4,Sin Comentario,Sin Respuesta,False,66.0,-85.0,FBK-002952,Detractor
FB-10953,TRX-17698,3.0,4,Sin Comentario,Sí,False,70.0,17.1,FBK-002953,Pasivo
FB-10954,TRX-11558,5.0,3,Dañado,Sin Respuesta,True,40.0,6.5,FBK-002954,Pasivo
FB-10955,TRX-16800,3.0,3,No volvería,Sin Respuesta,True,71.0,32.5,FBK-002955,Pasivo
FB-10956,TRX-14931,1.0,4,Lento,Sí,True,27.0,-6.4,FBK-002956,Detractor
FB-10957,TRX-14500,3.0,3,Sin Comentario,Sí,False,64.0,-58.9,FBK-002957,Detractor
FB-10958,TRX-15196,1.0,1,Excelente,Sí,True,44.0,-79.3,FBK-002958,Detractor
FB-10959,TRX-15665,3.0,3,Excelente,No,True,49.0,-0.2,FBK-002959,Detractor
FB-10960,TRX-16559,1.0,1,Dañado,Sí,True,73.0,7.5,FBK-002960,Pasivo
FB-10961,TRX-11306,2.0,1,Sin Comentario,No,True,68.0,86.5,FBK-002961,Promotor
FB-10962,TRX-19116,2.0,1,Lento,Tal vez,True,63.0,-1.1,FBK-002962,Detractor
FB-10963,TRX-15131,1.0,1,Excelente,Sí,True,52.0,86.5,FBK-002963,Promotor
FB-10964,TRX-18090,1.0,4,Excelente,Sin Respuesta,True,48.0,27.1,FBK-002964,Pasivo
FB-10965,TRX-10771,5.0,5,Sin Comentario,Sin Respuesta,False,52.0,-69.9,FBK-002965,Detractor
FB-10966,TRX-16444,1.0,5,Dañado,Sin Respuesta,True,79.0,-82.8,FBK-002966,Detractor
FB-10967,TRX-14889,4.0,1,Excelente,Sin Respuesta,False,53.0,92.3,FBK-002967,Promotor
FB-10968,TRX-17447,1.0,5,Sin Comentario,No,False,77.0,-59.2,FBK-002968,Detractor
FB-10969,TRX-18082,2.0,1,No volvería,Tal vez,True,66.0,-30.5,FBK-002969,Detractor
FB-10970,TRX-11989,3.0,5,Lento,Sí,False,37.0,-92.9,FBK-002970,Detractor
FB-10971,TRX-16126,2.0,2,Precio justo,Sí,True,65.0,-45.0,FBK-002971,Detractor
FB-10972,TRX-11683,4.0,3,Precio justo,Tal vez,False,55.0,91.3,FBK-002972,Promotor
FB-10973,TRX-10479,3.0,5,Lento,Sin Respuesta,True,72.0,-81.7,FBK-002973,Detractor
FB-10974,TRX-13670,2.0,1,Sin Comentario,Sí,True,28.0,79.7,FBK-002974,Promotor
FB-10975,TRX-10783,1.0,3,No volvería,Tal vez,True,66.0,-86.9,FBK-002975,Detractor
FB-10976,TRX-10170,1.0,3,Dañado,Sin Respuesta,False,29.0,30.2,FBK-002976,Pasivo
FB-10977,TRX-12273,3.0,4,Dañado,Sí,True,63.0,-0.9,FBK-002977,Detractor
FB-10978,TRX-11722,5.0,4,Precio justo,Sin Respuesta,False,48.0,46.1,FBK-002978,Pasivo
FB-10979,TRX-15289,4.0,5,Excelente,Tal vez,False,57.0,55.5,FBK-002979,Promotor
FB-10980,TRX-17138,2.0,4,Lento,No,False,44.0,35.6,FBK-002980,Pasivo
FB-10981,TRX-13708,2.0,1,No volvería,Sin Respuesta,True,42.0,-60.7,FBK-002981,Detractor
FB-10982,TRX-12788,4.0,4,Dañado,Sin Respuesta,True,67.0,26.9,FBK-002982,Pasivo
FB-10983,TRX-11442,2.0,2,Lento,No,True,52.0,23.6,FBK-002983,Pasivo
FB-10984,TRX-13131,3.0,5,Excelente,Tal vez,True,60.0,70.1,FBK-002984,Promotor
FB-10985,TRX-16043,5.0,3,Precio justo,Tal vez,True,69.0,-77.2,FBK-002985,Detractor
FB-10986,TRX-18807,3.0,3,Excelente,No,True,22.0,20.7,FBK-002986,Pasivo
FB-10987,TRX-10080,5.0,2,No volvería,Sin Respuesta,False,56.0,-58.8,FBK-002987,Detractor
FB-10988,TRX-10860,1.0,1,Sin Comentario,No,False,80.0,32.7,FBK-002988,Pasivo
FB-10989,TRX-14254,5.0,3,Sin Comentario,No,False,36.0,3.7,FBK-002989,Pasivo
FB-10990,TRX-10705,5.0,2,Precio justo,No,True,35.0,-62.0,FBK-002990,Detractor
FB-10991,TRX-11815,5.0,4,Excelente,Sí,True,46.0,-75.4,FBK-002991,Detractor
FB-10992,TRX-10786,2.0,5,Sin Comentario,No,True,34.0,39.7,FBK-002992,Pasivo
FB-10993,TRX-14985,5.0,2,Sin Comentario,Sin Respuesta,True,32.0,63.6,FBK-002993,Promotor
FB-10994,TRX-11229,4.0,2,Sin Comentario,Sin Respuesta,True,57.0,-26.0,FBK-002994,Detractor
FB-10995,TRX-14320,1.0,4,Sin Comentario,Sin Respuesta,True,20.0,24.4,FBK-002995,Pasivo
FB-10996,TRX-15395,1.0,1,No volvería,No,False,55.0,61.2,FBK-002996,Promotor
FB-10997,TRX-16218,2.0,4,Sin Comentario,Sí,True,26.0,44.7,FBK-002997,Pasivo
FB-10998,TRX-14422,3.0,4,No volvería,Sí,True,65.0,45.9,FBK-002998,Pasivo
FB-10999,TRX-12790,4.0,3,No volvería,Sí,True,74.0,11.6,FBK-002999,Pasivo
FB-11000,TRX-12257,3.0,2,Lento,No,True,50.0,-72.6,FBK-003000,Detractor
FB-11001,TRX-19559,3.0,2,No volvería,Tal vez,False,66.0,89.4,FBK-003001,Promotor
FB-11002,TRX-17548,5.0,4,Dañado,No,False,19.0,-38.6,FBK-003002,Detractor
FB-11003,TRX-11964,3.0,4,No volvería,Tal vez,True,50.0,-77.1,FBK-003003,Detractor
FB-11004,TRX-12069,4.0,2,Excelente,Sí,False,33.0,72.7,FBK-003004,Promotor
FB-11005,TRX-15231,2.0,2,Dañado,Sin Respuesta,True,22.0,76.5,FBK-003005,Promotor
FB-11006,TRX-12424,2.0,2,Precio justo,Sí,True,70.0,75.2,FBK-003006,Promotor
FB-11007,TRX-19570,5.0,1,Sin Comentario,Sin Respuesta,False,80.0,3.3,FBK-003007,Pasivo
FB-11008,TRX-16771,4.0,4,Sin Comentario,Sin Respuesta,False,73.0,-38.2,FBK-003008,Detractor
FB-11009,TRX-17320,2.0,4,Dañado,Sí,False,49.0,62.4,FBK-003009,Promotor
FB-11010,TRX-12004,5.0,3,Excelente,No,True,32.0,85.5,FBK-003010,Promotor
FB-11011,TRX-18548,3.0,3,Sin Comentario,Tal vez,False,78.0,-97.9,FBK-003011,Detractor
FB-11012,TRX-18644,4.0,5,Sin Comentario,Sin Respuesta,True,29.0,81.1,FBK-003012,Promotor
FB-11013,TRX-13940,2.0,2,Sin Comentario,No,True,34.0,-52.7,FBK-003013,Detractor
FB-11014,TRX-19468,4.0,2,Precio justo,No,True,27.0,58.9,FBK-003014,Promotor
FB-11015,TRX-17830,2.0,5,Excelente,Sí,False,61.0,62.1,FBK-003015,Promotor
FB-11016,TRX-18029,2.0,4,Sin Comentario,Sí,False,45.0,12.4,FBK-003016,Pasivo
FB-11017,TRX-14596,4.0,2,Excelente,Sí,False,37.0,-12.5,FBK-003017,Detractor
FB-11018,TRX-15274,2.0,3,Lento,Sí,True,69.0,-55.1,FBK-003018,Detractor
FB-11019,TRX-17908,3.0,1,Lento,Sin Respuesta,True,25.0,-52.0,FBK-003019,Detractor
FB-11020,TRX-13700,5.0,4,Excelente,Sí,True,44.0,-0.5,FBK-003020,Detractor
FB-11021,TRX-11504,1.0,1,No volvería,Sí,False,56.0,-71.5,FBK-003021,Detractor
FB-11022,TRX-14322,4.0,1,Lento,No,True,80.0,35.3,FBK-003022,Pasivo
FB-11023,TRX-14853,4.0,5,Sin Comentario,No,True,55.0,-93.7,FBK-003023,Detractor
FB-11024,TRX-11356,5.0,1,Sin Comentario,Tal vez,True,68.0,-94.6,FBK-003024,Detractor
FB-11025,TRX-15783,3.0,2,Excelente,No,True,24.0,2.0,FBK-003025,Pasivo
FB-11026,TRX-19150,1.0,5,Dañado,Sí,False,50.0,-46.8,FBK-003026,Detractor
FB-11027,TRX-13971,3.0,3,Excelente,Sí,False,64.0,-4.5,FBK-003027,Detractor
FB-11028,TRX-13373,4.0,1,Excelente,Tal vez,False,52.0,11.5,FBK-003028,Pasivo
FB-11029,TRX-11278,1.0,2,Precio justo,Sí,True,80.0,-37.7,FBK-003029,Detractor
FB-11030,TRX-11231,2.0,2,Sin Comentario,Tal vez,True,20.0,75.8,FBK-003030,Promotor
FB-11031,TRX-18103,4.0,3,Lento,Tal vez,True,58.0,-0.8,FBK-003031,Detractor
FB-11032,TRX-10987,3.0,5,Precio justo,Sí,True,49.0,64.5,FBK-003032,Promotor
FB-11033,TRX-13481,5.0,5,No volvería,No,True,64.0,78.6,FBK-003033,Promotor
FB-11034,TRX-10215,2.0,5,Excelente,No,False,55.0,77.9,FBK-003034,Promotor
FB-11035,TRX-13541,1.0,3,Lento,No,False,23.0,-86.9,FBK-003035,Detractor
FB-11036,TRX-17670,4.0,3,Lento,Tal vez,True,79.0,-91.0,FBK-003036,Detractor
FB-11037,TRX-16308,5.0,3,Sin Comentario,No,True,25.0,18.4,FBK-003037,Pasivo
FB-11038,TRX-13078,5.0,5,Sin Comentario,Tal vez,True,71.0,-18.0,FBK-003038,Detractor
FB-11039,TRX-17989,3.0,1,Lento,Sin Respuesta,True,42.0,54.3,FBK-003039,Promotor
FB-11040,TRX-11712,5.0,3,Excelente,Tal vez,False,44.0,90.7,FBK-003040,Promotor
FB-11041,TRX-15577,3.0,3,Excelente,Sí,False,30.0,-86.5,FBK-003041,Detractor
FB-11042,TRX-13418,1.0,5,Sin Comentario,Sí,False,22.0,26.1,FBK-003042,Pasivo
FB-11043,TRX-19675,4.0,3,Dañado,No,False,75.0,20.9,FBK-003043,Pasivo
FB-11044,TRX-18644,1.0,1,Precio justo,Sí,False,45.0,73.8,FBK-003044,Promotor
FB-11045,TRX-18420,3.0,5,Precio justo,No,False,54.0,-37.3,FBK-003045,Detractor
FB-11046,TRX-15134,1.0,3,Sin Comentario,Sin Respuesta,False,54.0,3.1,FBK-003046,Pasivo
FB-11047,TRX-15108,4.0,3,Excelente,Tal vez,False,24.0,88.1,FBK-003047,Promotor
FB-11048,TRX-17438,4.0,4,Sin Comentario,Sí,True,63.0,99.1,FBK-003048,Promotor
FB-11049,TRX-12523,5.0,4,Sin Comentario,No,False,75.0,13.5,FBK-003049,Pasivo
FB-11050,TRX-18265,3.0,2,No volvería,Sin Respuesta,True,73.0,-58.4,FBK-003050,Detractor
FB-11051,TRX-11731,1.0,2,Sin Comentario,Sí,False,23.0,58.7,FBK-003051,Promotor
FB-11052,TRX-12130,5.0,3,Lento,Sí,False,47.0,-25.0,FBK-003052,Detractor
FB-11053,TRX-13584,5.0,4,Excelente,Sin Respuesta,True,26.0,82.5,FBK-003053,Promotor
FB-11054,TRX-15957,1.0,2,Excelente,Tal vez,False,82.0,59.1,FBK-003054,Promotor
FB-11055,TRX-16317,3.0,5,Excelente,Sí,True,67.0,88.0,FBK-003055,Promotor
FB-11056,TRX-17412,3.0,4,Lento,Sin Respuesta,True,32.0,-57.0,FBK-003056,Detractor
FB-11057,TRX-18412,4.0,1,Sin Comentario,No,True,75.0,-16.9,FBK-003057,Detractor
FB-11058,TRX-13326,3.0,1,Lento,Sí,False,23.0,-50.1,FBK-003058,Detractor
FB-11059,TRX-16556,5.0,1,Sin Comentario,Tal vez,True,63.0,88.1,FBK-003059,Promotor
FB-11060,TRX-13079,4.0,1,Excelente,Tal vez,False,27.0,46.9,FBK-003060,Pasivo
FB-11061,TRX-11124,2.0,4,Dañado,Sin Respuesta,False,61.0,-95.1,FBK-003061,Detractor
FB-11062,TRX-14552,4.0,5,Precio justo,Tal vez,False,54.0,-44.1,FBK-003062,Detractor
FB-11063,TRX-16931,5.0,1,Sin Comentario,No,False,71.0,47.5,FBK-003063,Pasivo
FB-11064,TRX-12690,1.0,5,Dañado,Sin Respuesta,True,56.0,36.2,FBK-003064,Pasivo
FB-11065,TRX-15032,1.0,2,Dañado,Sin Respuesta,True,77.0,-92.4,FBK-003065,Detractor
FB-11066,TRX-19457,1.0,2,Excelente,Tal vez,False,58.0,-22.9,FBK-003066,Detractor
FB-11067,TRX-11672,5.0,3,Sin Comentario,Tal vez,True,65.0,58.7,FBK-003067,Promotor
FB-11068,TRX-12413,4.0,4,Lento,Sin Respuesta,False,19.0,-32.2,FBK-003068,Detractor
FB-11069,TRX-17552,1.0,1,Precio justo,No,True,41.0,-52.0,FBK-003069,Detractor
FB-11070,TRX-11755,3.0,5,Dañado,No,True,27.0,42.0,FBK-003070,Pasivo
